1744761600000000,83643.99000000,83700.00000000,83594.85000000,83652.18000000,91.57778000,1744761899999999,7658653.81764740,10106,24.44403000,2044257.10849930,0
1744761900000000,83652.18000000,83652.18000000,83444.44000000,83458.43000000,167.03827000,1744762199999999,13946954.08994930,16164,39.71778000,3315925.72904450,0
1744762200000000,83458.43000000,83458.43000000,83301.00000000,83314.39000000,80.45084000,1744762499999999,6707579.04251860,11674,20.96798000,1747927.71875490,0
1744762500000000,83314.39000000,83361.56000000,83270.00000000,83270.00000000,131.10104000,1744762799999999,10921375.17969580,9573,27.01790000,2251067.44235780,0
1744762800000000,83270.00000000,83530.14000000,83222.00000000,83494.29000000,129.35843000,1744763099999999,10789590.98309710,16031,85.38944000,7126361.02121590,0
1744763100000000,83494.30000000,83511.63000000,83392.64000000,83500.00000000,47.06607000,1744763399999999,3928327.09674540,11678,28.51714000,2380246.01799220,0
1744763400000000,83500.00000000,83594.98000000,83434.78000000,83521.25000000,37.20627000,1744763699999999,3106864.80603490,10986,25.49232000,2128622.71905380,0
1744763700000000,83521.24000000,83521.74000000,83391.30000000,83512.05000000,32.67445000,1744763999999999,2726837.27427250,9443,14.40222000,1201866.78132690,0
1744764000000000,83512.05000000,83512.05000000,83333.00000000,83382.01000000,38.01297000,1744764299999999,3170578.45484900,11693,12.05138000,1004956.28177310,0
1744764300000000,83382.01000000,83392.00000000,83300.00000000,83347.83000000,43.71698000,1744764599999999,3643258.04437790,8473,23.62932000,1969249.27725270,0
1744764600000000,83347.83000000,83347.83000000,83203.00000000,83213.80000000,50.90027000,1744764899999999,4238127.16192040,9427,14.67400000,1221717.74561050,0
1744764900000000,83213.80000000,83213.80000000,83138.66000000,83146.01000000,53.63905000,1744765199999999,4461731.12751020,8621,14.80376000,1231394.90858320,0
1744765200000000,83146.01000000,83335.92000000,83111.64000000,83300.87000000,73.03058000,1744765499999999,6075379.18052520,16927,36.70052000,3053232.22697080,0
1744765500000000,83300.87000000,83494.00000000,83250.00000000,83468.00000000,94.31548000,1744765799999999,7867600.33867820,12193,73.48184000,6130299.03229600,0
1744765800000000,83467.99000000,83472.00000000,83250.00000000,83293.99000000,57.77411000,1744766099999999,4816453.88797530,10110,43.45455000,3622260.34939480,0
1744766100000000,83293.99000000,83444.00000000,83272.00000000,83406.01000000,38.05583000,1744766399999999,3171983.29952130,11333,26.06053000,2172071.01161360,0
1744766400000000,83406.01000000,83538.29000000,83358.00000000,83537.81000000,52.95816000,1744766699999999,4422294.29350650,9047,40.37983000,3372049.47668480,0
1744766700000000,83537.81000000,83608.70000000,83510.00000000,83520.01000000,67.20832000,1744766999999999,5615438.69229960,9158,42.05296000,3513379.48542880,0
1744767000000000,83520.01000000,83520.01000000,83370.60000000,83421.99000000,103.57153000,1744767299999999,8644621.28674180,12071,44.65972000,3726819.80034020,0
1744767300000000,83422.00000000,83507.35000000,83319.42000000,83401.52000000,101.02494000,1744767599999999,8422703.15124770,13772,41.56754000,3465472.93326660,0
1744767600000000,83401.52000000,83447.31000000,83314.00000000,83410.33000000,46.93667000,1744767899999999,3913483.13156160,11657,25.57102000,2132245.23183290,0
1744767900000000,83410.33000000,83664.56000000,83398.00000000,83624.02000000,78.04898000,1744768199999999,6525333.23095000,13729,63.58119000,5315704.57574520,0
